year,County,Race_Ethnicity,leadingcause,Count,Annotation_Code,Annotation_Desc
2017,Plumas,Non-Hispanic White,DIA,,1,Cell suppressed for small numbers
2017,Plumas,Hispanic,HOM,0,,
2017,Plumas,Non-Hispanic Asian,HOM,0,,
2017,Plumas,Non-Hispanic Black/African-American,HOM,0,,
2017,Plumas,Non-Hispanic Multi-Race,HOM,0,,
2017,Plumas,Non-Hispanic Native American/Alaskan Native,HOM,0,,
2017,Plumas,Non-Hispanic Other/Unknown,HOM,0,,
2017,Plumas,Non-Hispanic Pacific Islander/Native Hawaiian,HOM,0,,
2017,Plumas,Non-Hispanic White,HOM,0,,
2017,Plumas,Hispanic,HTD,0,,
2017,Plumas,Non-Hispanic Asian,HTD,0,,
2017,Plumas,Non-Hispanic Black/African-American,HTD,0,,
2017,Plumas,Non-Hispanic Multi-Race,HTD,0,,
2017,Plumas,Non-Hispanic Native American/Alaskan Native,HTD,,1,Cell suppressed for small numbers
2017,Plumas,Non-Hispanic Other/Unknown,HTD,0,,
2017,Plumas,Non-Hispanic Pacific Islander/Native Hawaiian,HTD,0,,
2017,Plumas,Non-Hispanic White,HTD,33,,
2017,Plumas,Hispanic,HYP,0,,
2017,Plumas,Non-Hispanic Asian,HYP,0,,
2017,Plumas,Non-Hispanic Black/African-American,HYP,0,,
2017,Plumas,Non-Hispanic Multi-Race,HYP,0,,
2017,Plumas,Non-Hispanic Native American/Alaskan Native,HYP,0,,
2017,Plumas,Non-Hispanic Other/Unknown,HYP,0,,
2017,Plumas,Non-Hispanic Pacific Islander/Native Hawaiian,HYP,0,,
2017,Plumas,Non-Hispanic White,HYP,,1,Cell suppressed for small numbers
2017,Plumas,Hispanic,INJ,0,,
2017,Plumas,Non-Hispanic Asian,INJ,0,,
2017,Plumas,Non-Hispanic Black/African-American,INJ,0,,
2017,Plumas,Non-Hispanic Multi-Race,INJ,0,,
2017,Plumas,Non-Hispanic Native American/Alaskan Native,INJ,0,,
2017,Plumas,Non-Hispanic Other/Unknown,INJ,0,,
2017,Plumas,Non-Hispanic Pacific Islander/Native Hawaiian,INJ,0,,
2017,Plumas,Non-Hispanic White,INJ,15,,
2017,Plumas,Hispanic,LIV,0,,
2017,Plumas,Non-Hispanic Asian,LIV,0,,
2017,Plumas,Non-Hispanic Black/African-American,LIV,0,,
2017,Plumas,Non-Hispanic Multi-Race,LIV,0,,
2017,Plumas,Non-Hispanic Native American/Alaskan Native,LIV,0,,
2017,Plumas,Non-Hispanic Other/Unknown,LIV,0,,
2017,Plumas,Non-Hispanic Pacific Islander/Native Hawaiian,LIV,0,,
2017,Plumas,Non-Hispanic White,LIV,,1,Cell suppressed for small numbers
2017,Plumas,Hispanic,NEP,0,,
2017,Plumas,Non-Hispanic Asian,NEP,0,,
2017,Plumas,Non-Hispanic Black/African-American,NEP,0,,
2017,Plumas,Non-Hispanic Multi-Race,NEP,0,,
2017,Plumas,Non-Hispanic Native American/Alaskan Native,NEP,0,,
2017,Plumas,Non-Hispanic Other/Unknown,NEP,0,,
2017,Plumas,Non-Hispanic Pacific Islander/Native Hawaiian,NEP,0,,
2017,Plumas,Non-Hispanic White,NEP,,1,Cell suppressed for small numbers
2017,Plumas,Hispanic,OTH,,1,Cell suppressed for small numbers
2017,Plumas,Non-Hispanic Asian,OTH,0,,
2017,Plumas,Non-Hispanic Black/African-American,OTH,0,,
2017,Plumas,Non-Hispanic Multi-Race,OTH,0,,
2017,Plumas,Non-Hispanic Native American/Alaskan Native,OTH,0,,
2017,Plumas,Non-Hispanic Other/Unknown,OTH,0,,
2017,Plumas,Non-Hispanic Pacific Islander/Native Hawaiian,OTH,0,,
2017,Plumas,Non-Hispanic White,OTH,24,,
2017,Plumas,Hispanic,PNF,0,,
2017,Plumas,Non-Hispanic Asian,PNF,0,,
2017,Plumas,Non-Hispanic Black/African-American,PNF,0,,
2017,Plumas,Non-Hispanic Multi-Race,PNF,0,,
2017,Plumas,Non-Hispanic Native American/Alaskan Native,PNF,0,,
2017,Plumas,Non-Hispanic Other/Unknown,PNF,0,,
2017,Plumas,Non-Hispanic Pacific Islander/Native Hawaiian,PNF,0,,
2017,Plumas,Non-Hispanic White,PNF,0,,
2017,Plumas,Hispanic,STK,0,,
2017,Plumas,Non-Hispanic Asian,STK,0,,
2017,Plumas,Non-Hispanic Black/African-American,STK,0,,
2017,Plumas,Non-Hispanic Multi-Race,STK,0,,
2017,Plumas,Non-Hispanic Native American/Alaskan Native,STK,0,,
2017,Plumas,Non-Hispanic Other/Unknown,STK,0,,
2017,Plumas,Non-Hispanic Pacific Islander/Native Hawaiian,STK,0,,
2017,Plumas,Non-Hispanic White,STK,,1,Cell suppressed for small numbers
2017,Plumas,Hispanic,SUI,,1,Cell suppressed for small numbers
2017,Plumas,Non-Hispanic Asian,SUI,0,,
2017,Plumas,Non-Hispanic Black/African-American,SUI,0,,
2017,Plumas,Non-Hispanic Multi-Race,SUI,0,,
2017,Plumas,Non-Hispanic Native American/Alaskan Native,SUI,0,,
2017,Plumas,Non-Hispanic Other/Unknown,SUI,0,,
2017,Plumas,Non-Hispanic Pacific Islander/Native Hawaiian,SUI,0,,
2017,Plumas,Non-Hispanic White,SUI,,1,Cell suppressed for small numbers
2017,Riverside,Hispanic,ALZ,182,,
2017,Riverside,Non-Hispanic Asian,ALZ,30,,
2017,Riverside,Non-Hispanic Black/African-American,ALZ,53,,
2017,Riverside,Non-Hispanic Multi-Race,ALZ,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Native American/Alaskan Native,ALZ,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Other/Unknown,ALZ,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Pacific Islander/Native Hawaiian,ALZ,0,,
2017,Riverside,Non-Hispanic White,ALZ,767,,
2017,Riverside,Hispanic,CAN,770,,
2017,Riverside,Non-Hispanic Asian,CAN,150,,
2017,Riverside,Non-Hispanic Black/African-American,CAN,206,,
2017,Riverside,Non-Hispanic Multi-Race,CAN,33,,
2017,Riverside,Non-Hispanic Native American/Alaskan Native,CAN,23,,
2017,Riverside,Non-Hispanic Other/Unknown,CAN,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Pacific Islander/Native Hawaiian,CAN,11,,
2017,Riverside,Non-Hispanic White,CAN,2313,,
2017,Riverside,Hispanic,CLD,103,,
2017,Riverside,Non-Hispanic Asian,CLD,14,,
2017,Riverside,Non-Hispanic Black/African-American,CLD,40,,
2017,Riverside,Non-Hispanic Multi-Race,CLD,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Native American/Alaskan Native,CLD,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Other/Unknown,CLD,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Pacific Islander/Native Hawaiian,CLD,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic White,CLD,805,,
2017,Riverside,Hispanic,DIA,163,,
2017,Riverside,Non-Hispanic Asian,DIA,25,,
2017,Riverside,Non-Hispanic Black/African-American,DIA,43,,
2017,Riverside,Non-Hispanic Multi-Race,DIA,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Native American/Alaskan Native,DIA,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Other/Unknown,DIA,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Pacific Islander/Native Hawaiian,DIA,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic White,DIA,219,,
2017,Riverside,Hispanic,HOM,43,,
2017,Riverside,Non-Hispanic Asian,HOM,0,,
2017,Riverside,Non-Hispanic Black/African-American,HOM,18,,
2017,Riverside,Non-Hispanic Multi-Race,HOM,0,,
2017,Riverside,Non-Hispanic Native American/Alaskan Native,HOM,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Other/Unknown,HOM,0,,
2017,Riverside,Non-Hispanic Pacific Islander/Native Hawaiian,HOM,0,,
2017,Riverside,Non-Hispanic White,HOM,17,,
2017,Riverside,Hispanic,HTD,777,,
2017,Riverside,Non-Hispanic Asian,HTD,158,,
2017,Riverside,Non-Hispanic Black/African-American,HTD,276,,
2017,Riverside,Non-Hispanic Multi-Race,HTD,42,,
2017,Riverside,Non-Hispanic Native American/Alaskan Native,HTD,24,,
2017,Riverside,Non-Hispanic Other/Unknown,HTD,13,,
2017,Riverside,Non-Hispanic Pacific Islander/Native Hawaiian,HTD,17,,
2017,Riverside,Non-Hispanic White,HTD,3282,,
2017,Riverside,Hispanic,HYP,58,,
2017,Riverside,Non-Hispanic Asian,HYP,11,,
2017,Riverside,Non-Hispanic Black/African-American,HYP,29,,
2017,Riverside,Non-Hispanic Multi-Race,HYP,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Native American/Alaskan Native,HYP,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Other/Unknown,HYP,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Pacific Islander/Native Hawaiian,HYP,0,,
2017,Riverside,Non-Hispanic White,HYP,156,,
2017,Riverside,Hispanic,INJ,306,,
2017,Riverside,Non-Hispanic Asian,INJ,34,,
2017,Riverside,Non-Hispanic Black/African-American,INJ,70,,
2017,Riverside,Non-Hispanic Multi-Race,INJ,22,,
2017,Riverside,Non-Hispanic Native American/Alaskan Native,INJ,16,,
2017,Riverside,Non-Hispanic Other/Unknown,INJ,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Pacific Islander/Native Hawaiian,INJ,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic White,INJ,523,,
2017,Riverside,Hispanic,LIV,117,,
2017,Riverside,Non-Hispanic Asian,LIV,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Black/African-American,LIV,15,,
2017,Riverside,Non-Hispanic Multi-Race,LIV,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Native American/Alaskan Native,LIV,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Other/Unknown,LIV,0,,
2017,Riverside,Non-Hispanic Pacific Islander/Native Hawaiian,LIV,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic White,LIV,171,,
2017,Riverside,Hispanic,NEP,67,,
2017,Riverside,Non-Hispanic Asian,NEP,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Black/African-American,NEP,24,,
2017,Riverside,Non-Hispanic Multi-Race,NEP,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Native American/Alaskan Native,NEP,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Other/Unknown,NEP,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Pacific Islander/Native Hawaiian,NEP,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic White,NEP,139,,
2017,Riverside,Hispanic,OTH,504,,
2017,Riverside,Non-Hispanic Asian,OTH,73,,
2017,Riverside,Non-Hispanic Black/African-American,OTH,135,,
2017,Riverside,Non-Hispanic Multi-Race,OTH,15,,
2017,Riverside,Non-Hispanic Native American/Alaskan Native,OTH,17,,
2017,Riverside,Non-Hispanic Other/Unknown,OTH,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Pacific Islander/Native Hawaiian,OTH,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic White,OTH,1394,,
2017,Riverside,Hispanic,PNF,68,,
2017,Riverside,Non-Hispanic Asian,PNF,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Black/African-American,PNF,18,,
2017,Riverside,Non-Hispanic Multi-Race,PNF,0,,
2017,Riverside,Non-Hispanic Native American/Alaskan Native,PNF,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Other/Unknown,PNF,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Pacific Islander/Native Hawaiian,PNF,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic White,PNF,192,,
2017,Riverside,Hispanic,STK,198,,
2017,Riverside,Non-Hispanic Asian,STK,51,,
2017,Riverside,Non-Hispanic Black/African-American,STK,54,,
2017,Riverside,Non-Hispanic Multi-Race,STK,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Native American/Alaskan Native,STK,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Other/Unknown,STK,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Pacific Islander/Native Hawaiian,STK,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic White,STK,569,,
2017,Riverside,Hispanic,SUI,59,,
2017,Riverside,Non-Hispanic Asian,SUI,13,,
2017,Riverside,Non-Hispanic Black/African-American,SUI,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Multi-Race,SUI,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Native American/Alaskan Native,SUI,0,,
2017,Riverside,Non-Hispanic Other/Unknown,SUI,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic Pacific Islander/Native Hawaiian,SUI,,1,Cell suppressed for small numbers
2017,Riverside,Non-Hispanic White,SUI,175,,
2017,Sacramento,Hispanic,ALZ,63,,
2017,Sacramento,Non-Hispanic Asian,ALZ,60,,
2017,Sacramento,Non-Hispanic Black/African-American,ALZ,53,,
2017,Sacramento,Non-Hispanic Multi-Race,ALZ,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Native American/Alaskan Native,ALZ,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Other/Unknown,ALZ,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Pacific Islander/Native Hawaiian,ALZ,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic White,ALZ,584,,
2017,Sacramento,Hispanic,CAN,262,,
2017,Sacramento,Non-Hispanic Asian,CAN,279,,
2017,Sacramento,Non-Hispanic Black/African-American,CAN,273,,
2017,Sacramento,Non-Hispanic Multi-Race,CAN,27,,
2017,Sacramento,Non-Hispanic Native American/Alaskan Native,CAN,21,,
2017,Sacramento,Non-Hispanic Other/Unknown,CAN,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Pacific Islander/Native Hawaiian,CAN,20,,
2017,Sacramento,Non-Hispanic White,CAN,1769,,
2017,Sacramento,Hispanic,CLD,21,,
2017,Sacramento,Non-Hispanic Asian,CLD,45,,
2017,Sacramento,Non-Hispanic Black/African-American,CLD,47,,
2017,Sacramento,Non-Hispanic Multi-Race,CLD,14,,
2017,Sacramento,Non-Hispanic Native American/Alaskan Native,CLD,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Other/Unknown,CLD,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Pacific Islander/Native Hawaiian,CLD,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic White,CLD,460,,
2017,Sacramento,Hispanic,DIA,59,,
2017,Sacramento,Non-Hispanic Asian,DIA,60,,
2017,Sacramento,Non-Hispanic Black/African-American,DIA,72,,
2017,Sacramento,Non-Hispanic Multi-Race,DIA,11,,
2017,Sacramento,Non-Hispanic Native American/Alaskan Native,DIA,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Other/Unknown,DIA,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Pacific Islander/Native Hawaiian,DIA,14,,
2017,Sacramento,Non-Hispanic White,DIA,235,,
2017,Sacramento,Hispanic,HOM,24,,
2017,Sacramento,Non-Hispanic Asian,HOM,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Black/African-American,HOM,34,,
2017,Sacramento,Non-Hispanic Multi-Race,HOM,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Native American/Alaskan Native,HOM,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Other/Unknown,HOM,0,,
2017,Sacramento,Non-Hispanic Pacific Islander/Native Hawaiian,HOM,0,,
2017,Sacramento,Non-Hispanic White,HOM,23,,
2017,Sacramento,Hispanic,HTD,240,,
2017,Sacramento,Non-Hispanic Asian,HTD,259,,
2017,Sacramento,Non-Hispanic Black/African-American,HTD,274,,
2017,Sacramento,Non-Hispanic Multi-Race,HTD,24,,
2017,Sacramento,Non-Hispanic Native American/Alaskan Native,HTD,14,,
2017,Sacramento,Non-Hispanic Other/Unknown,HTD,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Pacific Islander/Native Hawaiian,HTD,37,,
2017,Sacramento,Non-Hispanic White,HTD,1778,,
2017,Sacramento,Hispanic,HYP,27,,
2017,Sacramento,Non-Hispanic Asian,HYP,47,,
2017,Sacramento,Non-Hispanic Black/African-American,HYP,43,,
2017,Sacramento,Non-Hispanic Multi-Race,HYP,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Native American/Alaskan Native,HYP,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Other/Unknown,HYP,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Pacific Islander/Native Hawaiian,HYP,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic White,HYP,191,,
2017,Sacramento,Hispanic,INJ,130,,
2017,Sacramento,Non-Hispanic Asian,INJ,59,,
2017,Sacramento,Non-Hispanic Black/African-American,INJ,89,,
2017,Sacramento,Non-Hispanic Multi-Race,INJ,20,,
2017,Sacramento,Non-Hispanic Native American/Alaskan Native,INJ,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Other/Unknown,INJ,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Pacific Islander/Native Hawaiian,INJ,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic White,INJ,388,,
2017,Sacramento,Hispanic,LIV,44,,
2017,Sacramento,Non-Hispanic Asian,LIV,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Black/African-American,LIV,16,,
2017,Sacramento,Non-Hispanic Multi-Race,LIV,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Native American/Alaskan Native,LIV,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Other/Unknown,LIV,0,,
2017,Sacramento,Non-Hispanic Pacific Islander/Native Hawaiian,LIV,0,,
2017,Sacramento,Non-Hispanic White,LIV,137,,
2017,Sacramento,Hispanic,NEP,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Asian,NEP,14,,
2017,Sacramento,Non-Hispanic Black/African-American,NEP,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Multi-Race,NEP,0,,
2017,Sacramento,Non-Hispanic Native American/Alaskan Native,NEP,0,,
2017,Sacramento,Non-Hispanic Other/Unknown,NEP,0,,
2017,Sacramento,Non-Hispanic Pacific Islander/Native Hawaiian,NEP,0,,
2017,Sacramento,Non-Hispanic White,NEP,21,,
2017,Sacramento,Hispanic,OTH,275,,
2017,Sacramento,Non-Hispanic Asian,OTH,239,,
2017,Sacramento,Non-Hispanic Black/African-American,OTH,276,,
2017,Sacramento,Non-Hispanic Multi-Race,OTH,42,,
2017,Sacramento,Non-Hispanic Native American/Alaskan Native,OTH,19,,
2017,Sacramento,Non-Hispanic Other/Unknown,OTH,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Pacific Islander/Native Hawaiian,OTH,26,,
2017,Sacramento,Non-Hispanic White,OTH,1655,,
2017,Sacramento,Hispanic,PNF,27,,
2017,Sacramento,Non-Hispanic Asian,PNF,38,,
2017,Sacramento,Non-Hispanic Black/African-American,PNF,19,,
2017,Sacramento,Non-Hispanic Multi-Race,PNF,0,,
2017,Sacramento,Non-Hispanic Native American/Alaskan Native,PNF,0,,
2017,Sacramento,Non-Hispanic Other/Unknown,PNF,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Pacific Islander/Native Hawaiian,PNF,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic White,PNF,174,,
2017,Sacramento,Hispanic,STK,76,,
2017,Sacramento,Non-Hispanic Asian,STK,120,,
2017,Sacramento,Non-Hispanic Black/African-American,STK,77,,
2017,Sacramento,Non-Hispanic Multi-Race,STK,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Native American/Alaskan Native,STK,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Other/Unknown,STK,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Pacific Islander/Native Hawaiian,STK,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic White,STK,542,,
2017,Sacramento,Hispanic,SUI,32,,
2017,Sacramento,Non-Hispanic Asian,SUI,22,,
2017,Sacramento,Non-Hispanic Black/African-American,SUI,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Multi-Race,SUI,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic Native American/Alaskan Native,SUI,0,,
2017,Sacramento,Non-Hispanic Other/Unknown,SUI,0,,
2017,Sacramento,Non-Hispanic Pacific Islander/Native Hawaiian,SUI,,1,Cell suppressed for small numbers
2017,Sacramento,Non-Hispanic White,SUI,128,,
2017,San Benito,Hispanic,ALZ,,1,Cell suppressed for small numbers
2017,San Benito,Non-Hispanic Asian,ALZ,0,,
2017,San Benito,Non-Hispanic Black/African-American,ALZ,0,,
2017,San Benito,Non-Hispanic Multi-Race,ALZ,0,,
2017,San Benito,Non-Hispanic Native American/Alaskan Native,ALZ,0,,
2017,San Benito,Non-Hispanic Other/Unknown,ALZ,0,,
2017,San Benito,Non-Hispanic Pacific Islander/Native Hawaiian,ALZ,,1,Cell suppressed for small numbers
2017,San Benito,Non-Hispanic White,ALZ,,1,Cell suppressed for small numbers
2017,San Benito,Hispanic,CAN,19,,
2017,San Benito,Non-Hispanic Asian,CAN,,1,Cell suppressed for small numbers
2017,San Benito,Non-Hispanic Black/African-American,CAN,,1,Cell suppressed for small numbers
2017,San Benito,Non-Hispanic Multi-Race,CAN,,1,Cell suppressed for small numbers
2017,San Benito,Non-Hispanic Native American/Alaskan Native,CAN,,1,Cell suppressed for small numbers
2017,San Benito,Non-Hispanic Other/Unknown,CAN,0,,
2017,San Benito,Non-Hispanic Pacific Islander/Native Hawaiian,CAN,0,,
2017,San Benito,Non-Hispanic White,CAN,52,,
2017,San Benito,Hispanic,CLD,,1,Cell suppressed for small numbers
2017,San Benito,Non-Hispanic Asian,CLD,0,,
2017,San Benito,Non-Hispanic Black/African-American,CLD,0,,
2017,San Benito,Non-Hispanic Multi-Race,CLD,0,,
2017,San Benito,Non-Hispanic Native American/Alaskan Native,CLD,,1,Cell suppressed for small numbers
